id,t,layer,concept_separated,accuracy
3976,180,18,"(True, False, True)",0.8392857142857143
3977,180,18,"(False, True, True)",0.9333333333333333
3978,180,21,"(True, False, False)",0.6153846153846154
3979,180,21,"(False, True, False)",0.5655430711610487
3980,180,21,"(False, False, True)",0.5735294117647058
3981,180,21,"(True, True, False)",0.5694444444444444
3982,180,21,"(True, False, True)",0.5178571428571429
3983,180,21,"(False, True, True)",0.65
3984,170,0,"(True, False, False)",0.972027972027972
3985,170,0,"(False, True, False)",0.9588014981273408
3986,170,0,"(False, False, True)",0.9558823529411765
3987,170,0,"(True, True, False)",0.8645833333333334
3988,170,0,"(True, False, True)",0.875
3989,170,0,"(False, True, True)",0.9388888888888889
3990,170,3,"(True, False, False)",0.972027972027972
3991,170,3,"(False, True, False)",0.9588014981273408
3992,170,3,"(False, False, True)",0.9264705882352942
3993,170,3,"(True, True, False)",0.8888888888888888
3994,170,3,"(True, False, True)",0.8214285714285714
3995,170,3,"(False, True, True)",0.9388888888888889
3996,170,6,"(True, False, False)",0.986013986013986
3997,170,6,"(False, True, False)",0.9625468164794008
3998,170,6,"(False, False, True)",0.9264705882352942
3999,170,6,"(True, True, False)",0.9375
4000,170,6,"(True, False, True)",0.8928571428571429
4001,170,6,"(False, True, True)",0.9666666666666667
4002,170,9,"(True, False, False)",0.986013986013986
4003,170,9,"(False, True, False)",0.9812734082397003
4004,170,9,"(False, False, True)",0.9558823529411765
4005,170,9,"(True, True, False)",0.9826388888888888
4006,170,9,"(True, False, True)",0.875
4007,170,9,"(False, True, True)",0.9833333333333333
4008,170,12,"(True, False, False)",0.986013986013986
4009,170,12,"(False, True, False)",0.9850187265917603
4010,170,12,"(False, False, True)",0.9411764705882353
4011,170,12,"(True, True, False)",0.9791666666666666
4012,170,12,"(True, False, True)",0.875
4013,170,12,"(False, True, True)",0.9833333333333333
4014,170,15,"(True, False, False)",0.9790209790209791
4015,170,15,"(False, True, False)",0.9812734082397003
4016,170,15,"(False, False, True)",0.9558823529411765
4017,170,15,"(True, True, False)",0.9791666666666666
4018,170,15,"(True, False, True)",0.875
4019,170,15,"(False, True, True)",0.9888888888888889
4020,170,18,"(True, False, False)",0.958041958041958
4021,170,18,"(False, True, False)",0.9550561797752809
4022,170,18,"(False, False, True)",0.9558823529411765
4023,170,18,"(True, True, False)",0.9583333333333334
4024,170,18,"(True, False, True)",0.8571428571428571
4025,170,18,"(False, True, True)",0.9444444444444444
4026,170,21,"(True, False, False)",0.5664335664335665
4027,170,21,"(False, True, False)",0.5880149812734082
4028,170,21,"(False, False, True)",0.6176470588235294
4029,170,21,"(True, True, False)",0.5798611111111112
4030,170,21,"(True, False, True)",0.5357142857142857
4031,170,21,"(False, True, True)",0.6055555555555555
4032,160,0,"(True, False, False)",0.958041958041958
4033,160,0,"(False, True, False)",0.9550561797752809
4034,160,0,"(False, False, True)",0.9558823529411765
4035,160,0,"(True, True, False)",0.8715277777777778
4036,160,0,"(True, False, True)",0.8928571428571429
4037,160,0,"(False, True, True)",0.9388888888888889
4038,160,3,"(True, False, False)",0.972027972027972
4039,160,3,"(False, True, False)",0.9662921348314607
4040,160,3,"(False, False, True)",0.9411764705882353
4041,160,3,"(True, True, False)",0.9131944444444444
4042,160,3,"(True, False, True)",0.875
4043,160,3,"(False, True, True)",0.95
4044,160,6,"(True, False, False)",0.9790209790209791
4045,160,6,"(False, True, False)",0.9700374531835206
4046,160,6,"(False, False, True)",0.9558823529411765
4047,160,6,"(True, True, False)",0.9513888888888888
4048,160,6,"(True, False, True)",0.875
4049,160,6,"(False, True, True)",0.9611111111111111
4050,160,9,"(True, False, False)",0.986013986013986
4051,160,9,"(False, True, False)",0.9775280898876404
4052,160,9,"(False, False, True)",0.9558823529411765
4053,160,9,"(True, True, False)",0.9791666666666666
4054,160,9,"(True, False, True)",0.8928571428571429
4055,160,9,"(False, True, True)",0.9722222222222222
4056,160,12,"(True, False, False)",0.9790209790209791
4057,160,12,"(False, True, False)",0.9887640449438202
4058,160,12,"(False, False, True)",0.9558823529411765
4059,160,12,"(True, True, False)",0.9826388888888888
4060,160,12,"(True, False, True)",0.8928571428571429
4061,160,12,"(False, True, True)",0.9833333333333333
4062,160,15,"(True, False, False)",0.9790209790209791
4063,160,15,"(False, True, False)",0.9812734082397003
4064,160,15,"(False, False, True)",0.9558823529411765
4065,160,15,"(True, True, False)",0.9861111111111112
4066,160,15,"(True, False, True)",0.8928571428571429
4067,160,15,"(False, True, True)",0.9888888888888889
4068,160,18,"(True, False, False)",0.965034965034965
4069,160,18,"(False, True, False)",0.9700374531835206
4070,160,18,"(False, False, True)",0.9558823529411765
4071,160,18,"(True, True, False)",0.9548611111111112
4072,160,18,"(True, False, True)",0.8392857142857143
4073,160,18,"(False, True, True)",0.9611111111111111
4074,160,21,"(True, False, False)",0.5804195804195804
4075,160,21,"(False, True, False)",0.5692883895131086
4076,160,21,"(False, False, True)",0.5588235294117647
4077,160,21,"(True, True, False)",0.5902777777777778
4078,160,21,"(True, False, True)",0.6071428571428571
4079,160,21,"(False, True, True)",0.6111111111111112
4080,150,0,"(True, False, False)",0.965034965034965
4081,150,0,"(False, True, False)",0.9662921348314607
4082,150,0,"(False, False, True)",0.9558823529411765
4083,150,0,"(True, True, False)",0.8888888888888888
4084,150,0,"(True, False, True)",0.875
4085,150,0,"(False, True, True)",0.9388888888888889
4086,150,3,"(True, False, False)",0.972027972027972
4087,150,3,"(False, True, False)",0.9775280898876404
4088,150,3,"(False, False, True)",0.9558823529411765
4089,150,3,"(True, True, False)",0.9131944444444444
4090,150,3,"(True, False, True)",0.8928571428571429
4091,150,3,"(False, True, True)",0.9388888888888889
4092,150,6,"(True, False, False)",0.986013986013986
4093,150,6,"(False, True, False)",0.9812734082397003
4094,150,6,"(False, False, True)",0.9558823529411765
4095,150,6,"(True, True, False)",0.9618055555555556
4096,150,6,"(True, False, True)",0.9107142857142857
4097,150,6,"(False, True, True)",0.9611111111111111
4098,150,9,"(True, False, False)",0.972027972027972
4099,150,9,"(False, True, False)",0.9775280898876404
4100,150,9,"(False, False, True)",0.9558823529411765
4101,150,9,"(True, True, False)",0.9791666666666666
4102,150,9,"(True, False, True)",0.9107142857142857
4103,150,9,"(False, True, True)",0.9722222222222222
4104,150,12,"(True, False, False)",0.986013986013986
4105,150,12,"(False, True, False)",0.9812734082397003
4106,150,12,"(False, False, True)",0.9558823529411765
4107,150,12,"(True, True, False)",0.9861111111111112
4108,150,12,"(True, False, True)",0.9107142857142857
4109,150,12,"(False, True, True)",0.9833333333333333
4110,150,15,"(True, False, False)",0.9790209790209791
4111,150,15,"(False, True, False)",0.9887640449438202
4112,150,15,"(False, False, True)",0.9705882352941176
4113,150,15,"(True, True, False)",0.9791666666666666
4114,150,15,"(True, False, True)",0.9107142857142857
4115,150,15,"(False, True, True)",0.9888888888888889
4116,150,18,"(True, False, False)",0.965034965034965
4117,150,18,"(False, True, False)",0.9700374531835206
4118,150,18,"(False, False, True)",0.9705882352941176
4119,150,18,"(True, True, False)",0.9583333333333334
4120,150,18,"(True, False, True)",0.8928571428571429
4121,150,18,"(False, True, True)",0.9444444444444444
4122,150,21,"(True, False, False)",0.5874125874125874
4123,150,21,"(False, True, False)",0.5468164794007491
4124,150,21,"(False, False, True)",0.6176470588235294
4125,150,21,"(True, True, False)",0.5868055555555556
4126,150,21,"(True, False, True)",0.5178571428571429
4127,150,21,"(False, True, True)",0.6611111111111111
4128,140,0,"(True, False, False)",0.965034965034965
4129,140,0,"(False, True, False)",0.9812734082397003
4130,140,0,"(False, False, True)",0.9558823529411765
4131,140,0,"(True, True, False)",0.8958333333333334
4132,140,0,"(True, False, True)",0.8392857142857143
4133,140,0,"(False, True, True)",0.9333333333333333
4134,140,3,"(True, False, False)",0.965034965034965
4135,140,3,"(False, True, False)",0.9850187265917603
4136,140,3,"(False, False, True)",0.9411764705882353
4137,140,3,"(True, True, False)",0.9027777777777778
4138,140,3,"(True, False, True)",0.875
4139,140,3,"(False, True, True)",0.9388888888888889
4140,140,6,"(True, False, False)",0.986013986013986
4141,140,6,"(False, True, False)",0.9887640449438202
4142,140,6,"(False, False, True)",0.9558823529411765
4143,140,6,"(True, True, False)",0.9513888888888888
4144,140,6,"(True, False, True)",0.8928571428571429
4145,140,6,"(False, True, True)",0.9666666666666667
4146,140,9,"(True, False, False)",0.9790209790209791
4147,140,9,"(False, True, False)",0.9887640449438202
4148,140,9,"(False, False, True)",0.9558823529411765
4149,140,9,"(True, True, False)",0.9791666666666666
4150,140,9,"(True, False, True)",0.9107142857142857
4151,140,9,"(False, True, True)",0.9777777777777777
4152,140,12,"(True, False, False)",0.986013986013986
4153,140,12,"(False, True, False)",0.9925093632958801
4154,140,12,"(False, False, True)",0.9558823529411765
4155,140,12,"(True, True, False)",0.9826388888888888
4156,140,12,"(True, False, True)",0.8928571428571429
4157,140,12,"(False, True, True)",0.9833333333333333
4158,140,15,"(True, False, False)",0.9790209790209791
4159,140,15,"(False, True, False)",0.9887640449438202
4160,140,15,"(False, False, True)",0.9558823529411765
4161,140,15,"(True, True, False)",0.9826388888888888
4162,140,15,"(True, False, True)",0.9464285714285714
4163,140,15,"(False, True, True)",0.9888888888888889
4164,140,18,"(True, False, False)",0.9440559440559441
4165,140,18,"(False, True, False)",0.9812734082397003
4166,140,18,"(False, False, True)",0.9705882352941176
4167,140,18,"(True, True, False)",0.96875
4168,140,18,"(True, False, True)",0.875
4169,140,18,"(False, True, True)",0.95
4170,140,21,"(True, False, False)",0.5874125874125874
4171,140,21,"(False, True, False)",0.5692883895131086
4172,140,21,"(False, False, True)",0.5735294117647058
4173,140,21,"(True, True, False)",0.5798611111111112
4174,140,21,"(True, False, True)",0.5535714285714286
4175,140,21,"(False, True, True)",0.65
4176,130,0,"(True, False, False)",0.972027972027972
4177,130,0,"(False, True, False)",0.9925093632958801
4178,130,0,"(False, False, True)",0.9411764705882353
4179,130,0,"(True, True, False)",0.8958333333333334
4180,130,0,"(True, False, True)",0.875
4181,130,0,"(False, True, True)",0.9333333333333333
4182,130,3,"(True, False, False)",0.9790209790209791
4183,130,3,"(False, True, False)",0.9887640449438202
4184,130,3,"(False, False, True)",0.9411764705882353
4185,130,3,"(True, True, False)",0.9201388888888888
4186,130,3,"(True, False, True)",0.8928571428571429
4187,130,3,"(False, True, True)",0.9333333333333333
4188,130,6,"(True, False, False)",0.993006993006993
4189,130,6,"(False, True, False)",0.9887640449438202
4190,130,6,"(False, False, True)",0.9705882352941176
4191,130,6,"(True, True, False)",0.9652777777777778
4192,130,6,"(True, False, True)",0.9107142857142857
4193,130,6,"(False, True, True)",0.9722222222222222
4194,130,9,"(True, False, False)",0.9790209790209791
4195,130,9,"(False, True, False)",0.9925093632958801
4196,130,9,"(False, False, True)",0.9558823529411765
4197,130,9,"(True, True, False)",0.9826388888888888
4198,130,9,"(True, False, True)",0.9285714285714286
4199,130,9,"(False, True, True)",0.9833333333333333
4200,130,12,"(True, False, False)",0.986013986013986
4201,130,12,"(False, True, False)",0.9925093632958801
4202,130,12,"(False, False, True)",0.9558823529411765
4203,130,12,"(True, True, False)",0.9826388888888888
4204,130,12,"(True, False, True)",0.8928571428571429
4205,130,12,"(False, True, True)",0.9833333333333333
4206,130,15,"(True, False, False)",0.986013986013986
4207,130,15,"(False, True, False)",0.9925093632958801
4208,130,15,"(False, False, True)",0.9558823529411765
4209,130,15,"(True, True, False)",0.9861111111111112
4210,130,15,"(True, False, True)",0.9464285714285714
4211,130,15,"(False, True, True)",0.9888888888888889
4212,130,18,"(True, False, False)",0.951048951048951
4213,130,18,"(False, True, False)",0.9887640449438202
4214,130,18,"(False, False, True)",0.9705882352941176
4215,130,18,"(True, True, False)",0.9652777777777778
4216,130,18,"(True, False, True)",0.9285714285714286
4217,130,18,"(False, True, True)",0.9611111111111111
4218,130,21,"(True, False, False)",0.5804195804195804
4219,130,21,"(False, True, False)",0.5543071161048689
4220,130,21,"(False, False, True)",0.5735294117647058
4221,130,21,"(True, True, False)",0.5902777777777778
4222,130,21,"(True, False, True)",0.5178571428571429
4223,130,21,"(False, True, True)",0.6666666666666666
4224,120,0,"(True, False, False)",0.965034965034965
4225,120,0,"(False, True, False)",0.9887640449438202
4226,120,0,"(False, False, True)",0.9558823529411765
4227,120,0,"(True, True, False)",0.8958333333333334
4228,120,0,"(True, False, True)",0.8928571428571429
4229,120,0,"(False, True, True)",0.9388888888888889
4230,120,3,"(True, False, False)",0.972027972027972
4231,120,3,"(False, True, False)",0.9925093632958801
4232,120,3,"(False, False, True)",0.9558823529411765
4233,120,3,"(True, True, False)",0.9270833333333334
4234,120,3,"(True, False, True)",0.8928571428571429
4235,120,3,"(False, True, True)",0.9388888888888889
4236,120,6,"(True, False, False)",0.986013986013986
4237,120,6,"(False, True, False)",0.9925093632958801
4238,120,6,"(False, False, True)",0.9705882352941176
4239,120,6,"(True, True, False)",0.9722222222222222
4240,120,6,"(True, False, True)",0.8928571428571429
4241,120,6,"(False, True, True)",0.9777777777777777
4242,120,9,"(True, False, False)",0.9790209790209791
4243,120,9,"(False, True, False)",0.9925093632958801
4244,120,9,"(False, False, True)",0.9558823529411765
4245,120,9,"(True, True, False)",0.9826388888888888
4246,120,9,"(True, False, True)",0.9464285714285714
4247,120,9,"(False, True, True)",0.9777777777777777
4248,120,12,"(True, False, False)",0.9790209790209791
4249,120,12,"(False, True, False)",0.9962546816479401
4250,120,12,"(False, False, True)",0.9705882352941176
4251,120,12,"(True, True, False)",0.9895833333333334
4252,120,12,"(True, False, True)",0.9107142857142857
4253,120,12,"(False, True, True)",0.9722222222222222
4254,120,15,"(True, False, False)",0.986013986013986
4255,120,15,"(False, True, False)",0.9962546816479401
4256,120,15,"(False, False, True)",0.9558823529411765
4257,120,15,"(True, True, False)",0.9861111111111112
4258,120,15,"(True, False, True)",0.9642857142857143
4259,120,15,"(False, True, True)",0.9888888888888889
4260,120,18,"(True, False, False)",0.958041958041958
4261,120,18,"(False, True, False)",0.9887640449438202
4262,120,18,"(False, False, True)",0.9705882352941176
4263,120,18,"(True, True, False)",0.9756944444444444
4264,120,18,"(True, False, True)",0.8928571428571429
4265,120,18,"(False, True, True)",0.9611111111111111
4266,120,21,"(True, False, False)",0.6083916083916084
4267,120,21,"(False, True, False)",0.5730337078651685
4268,120,21,"(False, False, True)",0.5588235294117647
4269,120,21,"(True, True, False)",0.5763888888888888
4270,120,21,"(True, False, True)",0.5
4271,120,21,"(False, True, True)",0.6722222222222223
4272,110,0,"(True, False, False)",0.965034965034965
4273,110,0,"(False, True, False)",0.9925093632958801
4274,110,0,"(False, False, True)",0.9411764705882353
4275,110,0,"(True, True, False)",0.8888888888888888
4276,110,0,"(True, False, True)",0.875
4277,110,0,"(False, True, True)",0.9388888888888889
4278,110,3,"(True, False, False)",0.9790209790209791
4279,110,3,"(False, True, False)",0.9925093632958801
4280,110,3,"(False, False, True)",0.9558823529411765
4281,110,3,"(True, True, False)",0.9305555555555556
4282,110,3,"(True, False, True)",0.875
4283,110,3,"(False, True, True)",0.9555555555555556
4284,110,6,"(True, False, False)",0.986013986013986
4285,110,6,"(False, True, False)",0.9925093632958801
4286,110,6,"(False, False, True)",0.9705882352941176
4287,110,6,"(True, True, False)",0.9722222222222222
4288,110,6,"(True, False, True)",0.8928571428571429
4289,110,6,"(False, True, True)",0.9833333333333333
4290,110,9,"(True, False, False)",0.993006993006993
4291,110,9,"(False, True, False)",0.9962546816479401
4292,110,9,"(False, False, True)",0.9558823529411765
4293,110,9,"(True, True, False)",0.9861111111111112
4294,110,9,"(True, False, True)",0.9107142857142857
4295,110,9,"(False, True, True)",0.9888888888888889
4296,110,12,"(True, False, False)",0.986013986013986
4297,110,12,"(False, True, False)",0.9962546816479401
4298,110,12,"(False, False, True)",0.9705882352941176
4299,110,12,"(True, True, False)",0.9861111111111112
4300,110,12,"(True, False, True)",0.9107142857142857
4301,110,12,"(False, True, True)",0.9833333333333333
4302,110,15,"(True, False, False)",0.993006993006993
4303,110,15,"(False, True, False)",0.9962546816479401
4304,110,15,"(False, False, True)",0.9558823529411765
4305,110,15,"(True, True, False)",0.9895833333333334
4306,110,15,"(True, False, True)",0.9285714285714286
4307,110,15,"(False, True, True)",0.9888888888888889
4308,110,18,"(True, False, False)",0.951048951048951
4309,110,18,"(False, True, False)",0.9962546816479401
4310,110,18,"(False, False, True)",0.9705882352941176
4311,110,18,"(True, True, False)",0.9756944444444444
4312,110,18,"(True, False, True)",0.875
4313,110,18,"(False, True, True)",0.9555555555555556
4314,110,21,"(True, False, False)",0.6293706293706294
4315,110,21,"(False, True, False)",0.5730337078651685
4316,110,21,"(False, False, True)",0.45588235294117646
4317,110,21,"(True, True, False)",0.5451388888888888
4318,110,21,"(True, False, True)",0.42857142857142855
4319,110,21,"(False, True, True)",0.6666666666666666
4320,100,0,"(True, False, False)",0.972027972027972
4321,100,0,"(False, True, False)",0.9850187265917603
4322,100,0,"(False, False, True)",0.9411764705882353
4323,100,0,"(True, True, False)",0.8923611111111112
4324,100,0,"(True, False, True)",0.8928571428571429
4325,100,0,"(False, True, True)",0.9388888888888889
4326,100,3,"(True, False, False)",0.9790209790209791
4327,100,3,"(False, True, False)",0.9887640449438202
4328,100,3,"(False, False, True)",0.9558823529411765
4329,100,3,"(True, True, False)",0.9583333333333334
4330,100,3,"(True, False, True)",0.8928571428571429
4331,100,3,"(False, True, True)",0.95
4332,100,6,"(True, False, False)",0.986013986013986
4333,100,6,"(False, True, False)",0.9925093632958801
4334,100,6,"(False, False, True)",0.9705882352941176
4335,100,6,"(True, True, False)",0.9791666666666666
4336,100,6,"(True, False, True)",0.9107142857142857
4337,100,6,"(False, True, True)",0.9833333333333333
4338,100,9,"(True, False, False)",0.986013986013986
4339,100,9,"(False, True, False)",0.9962546816479401
4340,100,9,"(False, False, True)",0.9558823529411765
4341,100,9,"(True, True, False)",0.9826388888888888
4342,100,9,"(True, False, True)",0.9285714285714286
4343,100,9,"(False, True, True)",0.9833333333333333
4344,100,12,"(True, False, False)",0.986013986013986
4345,100,12,"(False, True, False)",0.9962546816479401
4346,100,12,"(False, False, True)",0.9705882352941176
4347,100,12,"(True, True, False)",0.9895833333333334
4348,100,12,"(True, False, True)",0.9285714285714286
4349,100,12,"(False, True, True)",0.9833333333333333
4350,100,15,"(True, False, False)",0.993006993006993
4351,100,15,"(False, True, False)",0.9925093632958801
4352,100,15,"(False, False, True)",0.9558823529411765
4353,100,15,"(True, True, False)",0.9895833333333334
4354,100,15,"(True, False, True)",0.9464285714285714
4355,100,15,"(False, True, True)",0.9888888888888889
4356,100,18,"(True, False, False)",0.958041958041958
4357,100,18,"(False, True, False)",0.9850187265917603
4358,100,18,"(False, False, True)",0.9558823529411765
4359,100,18,"(True, True, False)",0.9756944444444444
4360,100,18,"(True, False, True)",0.9107142857142857
4361,100,18,"(False, True, True)",0.95
4362,100,21,"(True, False, False)",0.6153846153846154
4363,100,21,"(False, True, False)",0.5955056179775281
4364,100,21,"(False, False, True)",0.4852941176470588
4365,100,21,"(True, True, False)",0.5555555555555556
4366,100,21,"(True, False, True)",0.5
4367,100,21,"(False, True, True)",0.65
4368,90,0,"(True, False, False)",0.9790209790209791
4369,90,0,"(False, True, False)",0.9962546816479401
4370,90,0,"(False, False, True)",0.9558823529411765
4371,90,0,"(True, True, False)",0.90625
4372,90,0,"(True, False, True)",0.8928571428571429
4373,90,0,"(False, True, True)",0.9444444444444444
4374,90,3,"(True, False, False)",0.9790209790209791
4375,90,3,"(False, True, False)",0.9962546816479401
4376,90,3,"(False, False, True)",0.9705882352941176
4377,90,3,"(True, True, False)",0.9583333333333334
4378,90,3,"(True, False, True)",0.8928571428571429
4379,90,3,"(False, True, True)",0.95
4380,90,6,"(True, False, False)",0.986013986013986
4381,90,6,"(False, True, False)",0.9962546816479401
4382,90,6,"(False, False, True)",0.9705882352941176
4383,90,6,"(True, True, False)",0.9826388888888888
4384,90,6,"(True, False, True)",0.9464285714285714
4385,90,6,"(False, True, True)",0.9833333333333333
4386,90,9,"(True, False, False)",0.986013986013986
4387,90,9,"(False, True, False)",0.9962546816479401
4388,90,9,"(False, False, True)",0.9705882352941176
4389,90,9,"(True, True, False)",0.9861111111111112
4390,90,9,"(True, False, True)",0.9642857142857143
4391,90,9,"(False, True, True)",0.9833333333333333
4392,90,12,"(True, False, False)",0.9790209790209791
4393,90,12,"(False, True, False)",0.9962546816479401
4394,90,12,"(False, False, True)",0.9705882352941176
4395,90,12,"(True, True, False)",0.9895833333333334
4396,90,12,"(True, False, True)",0.9285714285714286
4397,90,12,"(False, True, True)",0.9833333333333333
4398,90,15,"(True, False, False)",0.986013986013986
4399,90,15,"(False, True, False)",0.9962546816479401
4400,90,15,"(False, False, True)",0.9705882352941176
4401,90,15,"(True, True, False)",0.9895833333333334
4402,90,15,"(True, False, True)",0.9285714285714286
4403,90,15,"(False, True, True)",0.9888888888888889
4404,90,18,"(True, False, False)",0.958041958041958
4405,90,18,"(False, True, False)",0.9962546816479401
4406,90,18,"(False, False, True)",0.9558823529411765
4407,90,18,"(True, True, False)",0.9756944444444444
4408,90,18,"(True, False, True)",0.8928571428571429
4409,90,18,"(False, True, True)",0.9555555555555556
4410,90,21,"(True, False, False)",0.6223776223776224
4411,90,21,"(False, True, False)",0.5655430711610487
4412,90,21,"(False, False, True)",0.6029411764705882
4413,90,21,"(True, True, False)",0.5451388888888888
4414,90,21,"(True, False, True)",0.5
4415,90,21,"(False, True, True)",0.6722222222222223
4416,80,0,"(True, False, False)",0.9790209790209791
4417,80,0,"(False, True, False)",0.9962546816479401
4418,80,0,"(False, False, True)",0.9558823529411765
4419,80,0,"(True, True, False)",0.9166666666666666
4420,80,0,"(True, False, True)",0.9107142857142857
4421,80,0,"(False, True, True)",0.9277777777777778
4422,80,3,"(True, False, False)",0.986013986013986
4423,80,3,"(False, True, False)",0.9962546816479401
4424,80,3,"(False, False, True)",0.9558823529411765
4425,80,3,"(True, True, False)",0.96875
4426,80,3,"(True, False, True)",0.9107142857142857
4427,80,3,"(False, True, True)",0.9611111111111111
4428,80,6,"(True, False, False)",0.986013986013986
4429,80,6,"(False, True, False)",0.9962546816479401
4430,80,6,"(False, False, True)",0.9705882352941176
4431,80,6,"(True, True, False)",0.9826388888888888
4432,80,6,"(True, False, True)",0.9464285714285714
4433,80,6,"(False, True, True)",0.9833333333333333
4434,80,9,"(True, False, False)",0.986013986013986
4435,80,9,"(False, True, False)",0.9962546816479401
4436,80,9,"(False, False, True)",0.9705882352941176
4437,80,9,"(True, True, False)",0.9895833333333334
4438,80,9,"(True, False, True)",0.9642857142857143
4439,80,9,"(False, True, True)",0.9833333333333333
4440,80,12,"(True, False, False)",0.986013986013986
4441,80,12,"(False, True, False)",0.9962546816479401
4442,80,12,"(False, False, True)",0.9558823529411765
4443,80,12,"(True, True, False)",0.9895833333333334
4444,80,12,"(True, False, True)",0.9642857142857143
4445,80,12,"(False, True, True)",0.9888888888888889
4446,80,15,"(True, False, False)",0.993006993006993
4447,80,15,"(False, True, False)",0.9962546816479401
4448,80,15,"(False, False, True)",0.9705882352941176
4449,80,15,"(True, True, False)",0.9861111111111112
4450,80,15,"(True, False, True)",0.9285714285714286
4451,80,15,"(False, True, True)",0.9888888888888889
4452,80,18,"(True, False, False)",0.9790209790209791
4453,80,18,"(False, True, False)",0.9925093632958801
4454,80,18,"(False, False, True)",0.9558823529411765
4455,80,18,"(True, True, False)",0.9826388888888888
4456,80,18,"(True, False, True)",0.9107142857142857
4457,80,18,"(False, True, True)",0.9555555555555556
4458,80,21,"(True, False, False)",0.5944055944055944
4459,80,21,"(False, True, False)",0.5692883895131086
4460,80,21,"(False, False, True)",0.5882352941176471
4461,80,21,"(True, True, False)",0.5555555555555556
4462,80,21,"(True, False, True)",0.5357142857142857
4463,80,21,"(False, True, True)",0.7
4464,70,0,"(True, False, False)",0.986013986013986
4465,70,0,"(False, True, False)",0.9962546816479401
4466,70,0,"(False, False, True)",0.9558823529411765
4467,70,0,"(True, True, False)",0.9201388888888888
4468,70,0,"(True, False, True)",0.8928571428571429
4469,70,0,"(False, True, True)",0.9388888888888889
4470,70,3,"(True, False, False)",0.986013986013986
4471,70,3,"(False, True, False)",0.9962546816479401
4472,70,3,"(False, False, True)",0.9558823529411765
4473,70,3,"(True, True, False)",0.9722222222222222
4474,70,3,"(True, False, True)",0.8928571428571429
4475,70,3,"(False, True, True)",0.9722222222222222
4476,70,6,"(True, False, False)",0.986013986013986
4477,70,6,"(False, True, False)",0.9925093632958801
4478,70,6,"(False, False, True)",0.9705882352941176
4479,70,6,"(True, True, False)",0.9791666666666666
4480,70,6,"(True, False, True)",0.9464285714285714
4481,70,6,"(False, True, True)",0.9833333333333333
4482,70,9,"(True, False, False)",0.986013986013986
4483,70,9,"(False, True, False)",0.9962546816479401
4484,70,9,"(False, False, True)",0.9705882352941176
4485,70,9,"(True, True, False)",0.9895833333333334
4486,70,9,"(True, False, True)",0.9464285714285714
4487,70,9,"(False, True, True)",0.9888888888888889
4488,70,12,"(True, False, False)",0.986013986013986
4489,70,12,"(False, True, False)",0.9962546816479401
4490,70,12,"(False, False, True)",0.9705882352941176
4491,70,12,"(True, True, False)",0.9895833333333334
4492,70,12,"(True, False, True)",0.9464285714285714
4493,70,12,"(False, True, True)",0.9888888888888889
4494,70,15,"(True, False, False)",0.993006993006993
4495,70,15,"(False, True, False)",0.9962546816479401
4496,70,15,"(False, False, True)",0.9705882352941176
4497,70,15,"(True, True, False)",0.9861111111111112
4498,70,15,"(True, False, True)",0.9285714285714286
4499,70,15,"(False, True, True)",0.9888888888888889
4500,70,18,"(True, False, False)",0.972027972027972
4501,70,18,"(False, True, False)",0.9962546816479401
4502,70,18,"(False, False, True)",0.9558823529411765
4503,70,18,"(True, True, False)",0.9826388888888888
4504,70,18,"(True, False, True)",0.8928571428571429
4505,70,18,"(False, True, True)",0.9722222222222222
4506,70,21,"(True, False, False)",0.5734265734265734
4507,70,21,"(False, True, False)",0.5880149812734082
4508,70,21,"(False, False, True)",0.5441176470588235
4509,70,21,"(True, True, False)",0.5902777777777778
4510,70,21,"(True, False, True)",0.5714285714285714
4511,70,21,"(False, True, True)",0.7166666666666667
4512,60,0,"(True, False, False)",0.986013986013986
4513,60,0,"(False, True, False)",0.9962546816479401
4514,60,0,"(False, False, True)",0.9558823529411765
4515,60,0,"(True, True, False)",0.9097222222222222
4516,60,0,"(True, False, True)",0.8928571428571429
4517,60,0,"(False, True, True)",0.9333333333333333
4518,60,3,"(True, False, False)",0.986013986013986
4519,60,3,"(False, True, False)",0.9962546816479401
4520,60,3,"(False, False, True)",0.9558823529411765
4521,60,3,"(True, True, False)",0.9722222222222222
4522,60,3,"(True, False, True)",0.8928571428571429
4523,60,3,"(False, True, True)",0.9666666666666667
4524,60,6,"(True, False, False)",0.986013986013986
4525,60,6,"(False, True, False)",0.9962546816479401
4526,60,6,"(False, False, True)",0.9705882352941176
4527,60,6,"(True, True, False)",0.9826388888888888
4528,60,6,"(True, False, True)",0.9285714285714286
4529,60,6,"(False, True, True)",0.9833333333333333
4530,60,9,"(True, False, False)",0.993006993006993
4531,60,9,"(False, True, False)",0.9962546816479401
4532,60,9,"(False, False, True)",0.9705882352941176
4533,60,9,"(True, True, False)",0.9861111111111112
4534,60,9,"(True, False, True)",0.9642857142857143
4535,60,9,"(False, True, True)",0.9888888888888889
4536,60,12,"(True, False, False)",0.986013986013986
4537,60,12,"(False, True, False)",0.9962546816479401
4538,60,12,"(False, False, True)",0.9705882352941176
4539,60,12,"(True, True, False)",0.9861111111111112
4540,60,12,"(True, False, True)",0.9285714285714286
4541,60,12,"(False, True, True)",0.9888888888888889
4542,60,15,"(True, False, False)",0.993006993006993
