id,t,layer,digit_separated,accuracy
6516,190,9,6,0.7105263157894737
6517,190,9,7,0.8983050847457628
6518,190,9,8,0.75
6519,190,9,9,0.7045454545454546
6520,190,12,0,0.9428571428571428
6521,190,12,1,0.9324324324324325
6522,190,12,2,0.8275862068965517
6523,190,12,3,0.7727272727272727
6524,190,12,4,0.8431372549019608
6525,190,12,5,0.6538461538461539
6526,190,12,6,0.8157894736842105
6527,190,12,7,0.9152542372881356
6528,190,12,8,0.875
6529,190,12,9,0.7272727272727273
6530,190,15,0,0.9428571428571428
6531,190,15,1,0.9256756756756757
6532,190,15,2,0.8620689655172413
6533,190,15,3,0.7727272727272727
6534,190,15,4,0.8235294117647058
6535,190,15,5,0.6923076923076923
6536,190,15,6,0.7368421052631579
6537,190,15,7,0.8813559322033898
6538,190,15,8,0.85
6539,190,15,9,0.7045454545454546
6540,190,18,0,0.9142857142857143
6541,190,18,1,0.9391891891891891
6542,190,18,2,0.8620689655172413
6543,190,18,3,0.8181818181818182
6544,190,18,4,0.8431372549019608
6545,190,18,5,0.7307692307692307
6546,190,18,6,0.6842105263157895
6547,190,18,7,0.8983050847457628
6548,190,18,8,0.825
6549,190,18,9,0.7045454545454546
6550,190,21,0,0.45714285714285713
6551,190,21,1,0.5878378378378378
6552,190,21,2,0.5862068965517241
6553,190,21,3,0.4090909090909091
6554,190,21,4,0.5882352941176471
6555,190,21,5,0.34615384615384615
6556,190,21,6,0.47368421052631576
6557,190,21,7,0.4745762711864407
6558,190,21,8,0.425
6559,190,21,9,0.45454545454545453
6560,180,0,0,0.9428571428571428
6561,180,0,1,0.9121621621621622
6562,180,0,2,0.7586206896551724
6563,180,0,3,0.6818181818181818
6564,180,0,4,0.7450980392156863
6565,180,0,5,0.7307692307692307
6566,180,0,6,0.6578947368421053
6567,180,0,7,0.847457627118644
6568,180,0,8,0.85
6569,180,0,9,0.5909090909090909
6570,180,3,0,0.9428571428571428
6571,180,3,1,0.918918918918919
6572,180,3,2,0.7241379310344828
6573,180,3,3,0.6363636363636364
6574,180,3,4,0.7450980392156863
6575,180,3,5,0.7307692307692307
6576,180,3,6,0.631578947368421
6577,180,3,7,0.8135593220338984
6578,180,3,8,0.825
6579,180,3,9,0.5909090909090909
6580,180,6,0,0.9142857142857143
6581,180,6,1,0.9256756756756757
6582,180,6,2,0.6896551724137931
6583,180,6,3,0.7272727272727273
6584,180,6,4,0.7254901960784313
6585,180,6,5,0.6923076923076923
6586,180,6,6,0.7368421052631579
6587,180,6,7,0.8305084745762712
6588,180,6,8,0.825
6589,180,6,9,0.6363636363636364
6590,180,9,0,0.9142857142857143
6591,180,9,1,0.9391891891891891
6592,180,9,2,0.7586206896551724
6593,180,9,3,0.7272727272727273
6594,180,9,4,0.803921568627451
6595,180,9,5,0.6538461538461539
6596,180,9,6,0.7631578947368421
6597,180,9,7,0.847457627118644
6598,180,9,8,0.8
6599,180,9,9,0.6818181818181818
6600,180,12,0,0.9142857142857143
6601,180,12,1,0.9459459459459459
6602,180,12,2,0.8620689655172413
6603,180,12,3,0.7272727272727273
6604,180,12,4,0.8431372549019608
6605,180,12,5,0.6923076923076923
6606,180,12,6,0.7631578947368421
6607,180,12,7,0.9152542372881356
6608,180,12,8,0.85
6609,180,12,9,0.7045454545454546
6610,180,15,0,0.9428571428571428
6611,180,15,1,0.9391891891891891
6612,180,15,2,0.896551724137931
6613,180,15,3,0.6818181818181818
6614,180,15,4,0.7843137254901961
6615,180,15,5,0.7307692307692307
6616,180,15,6,0.7105263157894737
6617,180,15,7,0.8983050847457628
6618,180,15,8,0.85
6619,180,15,9,0.6590909090909091
6620,180,18,0,0.9142857142857143
6621,180,18,1,0.9391891891891891
6622,180,18,2,0.8620689655172413
6623,180,18,3,0.7272727272727273
6624,180,18,4,0.8235294117647058
6625,180,18,5,0.7307692307692307
6626,180,18,6,0.6842105263157895
6627,180,18,7,0.8983050847457628
6628,180,18,8,0.9
6629,180,18,9,0.6590909090909091
6630,180,21,0,0.34285714285714286
6631,180,21,1,0.6351351351351351
6632,180,21,2,0.6206896551724138
6633,180,21,3,0.3181818181818182
6634,180,21,4,0.5686274509803921
6635,180,21,5,0.38461538461538464
6636,180,21,6,0.47368421052631576
6637,180,21,7,0.4745762711864407
6638,180,21,8,0.525
6639,180,21,9,0.4090909090909091
6640,170,0,0,0.8857142857142857
6641,170,0,1,0.918918918918919
6642,170,0,2,0.7586206896551724
6643,170,0,3,0.6818181818181818
6644,170,0,4,0.803921568627451
6645,170,0,5,0.7692307692307693
6646,170,0,6,0.6578947368421053
6647,170,0,7,0.8305084745762712
6648,170,0,8,0.875
6649,170,0,9,0.6818181818181818
6650,170,3,0,0.8857142857142857
6651,170,3,1,0.9121621621621622
6652,170,3,2,0.6896551724137931
6653,170,3,3,0.7727272727272727
6654,170,3,4,0.7843137254901961
6655,170,3,5,0.7692307692307693
6656,170,3,6,0.631578947368421
6657,170,3,7,0.8305084745762712
6658,170,3,8,0.85
6659,170,3,9,0.7045454545454546
6660,170,6,0,0.8857142857142857
6661,170,6,1,0.9256756756756757
6662,170,6,2,0.7241379310344828
6663,170,6,3,0.8181818181818182
6664,170,6,4,0.803921568627451
6665,170,6,5,0.7692307692307693
6666,170,6,6,0.6842105263157895
6667,170,6,7,0.847457627118644
6668,170,6,8,0.825
6669,170,6,9,0.75
6670,170,9,0,0.8857142857142857
6671,170,9,1,0.9324324324324325
6672,170,9,2,0.7586206896551724
6673,170,9,3,0.7727272727272727
6674,170,9,4,0.803921568627451
6675,170,9,5,0.6923076923076923
6676,170,9,6,0.7105263157894737
6677,170,9,7,0.864406779661017
6678,170,9,8,0.8
6679,170,9,9,0.7045454545454546
6680,170,12,0,0.8857142857142857
6681,170,12,1,0.9527027027027027
6682,170,12,2,0.7931034482758621
6683,170,12,3,0.7727272727272727
6684,170,12,4,0.8431372549019608
6685,170,12,5,0.7692307692307693
6686,170,12,6,0.7894736842105263
6687,170,12,7,0.864406779661017
6688,170,12,8,0.875
6689,170,12,9,0.7272727272727273
6690,170,15,0,0.9142857142857143
6691,170,15,1,0.9324324324324325
6692,170,15,2,0.8275862068965517
6693,170,15,3,0.7727272727272727
6694,170,15,4,0.8235294117647058
6695,170,15,5,0.7692307692307693
6696,170,15,6,0.7368421052631579
6697,170,15,7,0.864406779661017
6698,170,15,8,0.85
6699,170,15,9,0.75
6700,170,18,0,0.9142857142857143
6701,170,18,1,0.9459459459459459
6702,170,18,2,0.8620689655172413
6703,170,18,3,0.8181818181818182
6704,170,18,4,0.8431372549019608
6705,170,18,5,0.8076923076923077
6706,170,18,6,0.7105263157894737
6707,170,18,7,0.864406779661017
6708,170,18,8,0.85
6709,170,18,9,0.7045454545454546
6710,170,21,0,0.4
6711,170,21,1,0.6283783783783784
6712,170,21,2,0.5517241379310345
6713,170,21,3,0.36363636363636365
6714,170,21,4,0.5686274509803921
6715,170,21,5,0.46153846153846156
6716,170,21,6,0.47368421052631576
6717,170,21,7,0.4745762711864407
6718,170,21,8,0.65
6719,170,21,9,0.5454545454545454
6720,160,0,0,0.8857142857142857
6721,160,0,1,0.9256756756756757
6722,160,0,2,0.7586206896551724
6723,160,0,3,0.6363636363636364
6724,160,0,4,0.7647058823529411
6725,160,0,5,0.6923076923076923
6726,160,0,6,0.631578947368421
6727,160,0,7,0.847457627118644
6728,160,0,8,0.875
6729,160,0,9,0.7272727272727273
6730,160,3,0,0.9714285714285714
6731,160,3,1,0.918918918918919
6732,160,3,2,0.6206896551724138
6733,160,3,3,0.7272727272727273
6734,160,3,4,0.7843137254901961
6735,160,3,5,0.6923076923076923
6736,160,3,6,0.6578947368421053
6737,160,3,7,0.8135593220338984
6738,160,3,8,0.825
6739,160,3,9,0.75
6740,160,6,0,0.9428571428571428
6741,160,6,1,0.9256756756756757
6742,160,6,2,0.6551724137931034
6743,160,6,3,0.6818181818181818
6744,160,6,4,0.7843137254901961
6745,160,6,5,0.7307692307692307
6746,160,6,6,0.6842105263157895
6747,160,6,7,0.8983050847457628
6748,160,6,8,0.825
6749,160,6,9,0.7727272727272727
6750,160,9,0,0.8571428571428571
6751,160,9,1,0.9391891891891891
6752,160,9,2,0.7931034482758621
6753,160,9,3,0.7272727272727273
6754,160,9,4,0.7843137254901961
6755,160,9,5,0.7307692307692307
6756,160,9,6,0.7368421052631579
6757,160,9,7,0.9152542372881356
6758,160,9,8,0.825
6759,160,9,9,0.75
6760,160,12,0,0.9142857142857143
6761,160,12,1,0.9391891891891891
6762,160,12,2,0.8275862068965517
6763,160,12,3,0.7727272727272727
6764,160,12,4,0.803921568627451
6765,160,12,5,0.7692307692307693
6766,160,12,6,0.7368421052631579
6767,160,12,7,0.9152542372881356
6768,160,12,8,0.85
6769,160,12,9,0.7045454545454546
6770,160,15,0,0.9428571428571428
6771,160,15,1,0.9459459459459459
6772,160,15,2,0.8275862068965517
6773,160,15,3,0.8181818181818182
6774,160,15,4,0.7843137254901961
6775,160,15,5,0.8461538461538461
6776,160,15,6,0.7631578947368421
6777,160,15,7,0.8813559322033898
6778,160,15,8,0.85
6779,160,15,9,0.6818181818181818
6780,160,18,0,0.9142857142857143
6781,160,18,1,0.9527027027027027
6782,160,18,2,0.7931034482758621
6783,160,18,3,0.8181818181818182
6784,160,18,4,0.8235294117647058
6785,160,18,5,0.8461538461538461
6786,160,18,6,0.6842105263157895
6787,160,18,7,0.8813559322033898
6788,160,18,8,0.825
6789,160,18,9,0.6818181818181818
6790,160,21,0,0.4
6791,160,21,1,0.6351351351351351
6792,160,21,2,0.4827586206896552
6793,160,21,3,0.36363636363636365
6794,160,21,4,0.5098039215686274
6795,160,21,5,0.38461538461538464
6796,160,21,6,0.4473684210526316
6797,160,21,7,0.4576271186440678
6798,160,21,8,0.625
6799,160,21,9,0.5454545454545454
6800,150,0,0,0.8285714285714286
6801,150,0,1,0.918918918918919
6802,150,0,2,0.7586206896551724
6803,150,0,3,0.6818181818181818
6804,150,0,4,0.7450980392156863
6805,150,0,5,0.7307692307692307
6806,150,0,6,0.6842105263157895
6807,150,0,7,0.864406779661017
6808,150,0,8,0.8
6809,150,0,9,0.7045454545454546
6810,150,3,0,0.8571428571428571
6811,150,3,1,0.918918918918919
6812,150,3,2,0.6896551724137931
6813,150,3,3,0.6818181818181818
6814,150,3,4,0.7843137254901961
6815,150,3,5,0.8076923076923077
6816,150,3,6,0.6842105263157895
6817,150,3,7,0.8305084745762712
6818,150,3,8,0.8
6819,150,3,9,0.6136363636363636
6820,150,6,0,0.8857142857142857
6821,150,6,1,0.9256756756756757
6822,150,6,2,0.7586206896551724
6823,150,6,3,0.7272727272727273
6824,150,6,4,0.7843137254901961
6825,150,6,5,0.8461538461538461
6826,150,6,6,0.6842105263157895
6827,150,6,7,0.864406779661017
6828,150,6,8,0.75
6829,150,6,9,0.7045454545454546
6830,150,9,0,0.7714285714285715
6831,150,9,1,0.9459459459459459
6832,150,9,2,0.7931034482758621
6833,150,9,3,0.7727272727272727
6834,150,9,4,0.8431372549019608
6835,150,9,5,0.8076923076923077
6836,150,9,6,0.7631578947368421
6837,150,9,7,0.9152542372881356
6838,150,9,8,0.8
6839,150,9,9,0.7272727272727273
6840,150,12,0,0.8571428571428571
6841,150,12,1,0.9459459459459459
6842,150,12,2,0.8275862068965517
6843,150,12,3,0.8636363636363636
6844,150,12,4,0.8823529411764706
6845,150,12,5,0.8846153846153846
6846,150,12,6,0.7631578947368421
6847,150,12,7,0.8983050847457628
6848,150,12,8,0.825
6849,150,12,9,0.7045454545454546
6850,150,15,0,0.9142857142857143
6851,150,15,1,0.9459459459459459
6852,150,15,2,0.8275862068965517
6853,150,15,3,0.7727272727272727
6854,150,15,4,0.8431372549019608
6855,150,15,5,0.8461538461538461
6856,150,15,6,0.7105263157894737
6857,150,15,7,0.8983050847457628
6858,150,15,8,0.825
6859,150,15,9,0.7272727272727273
6860,150,18,0,0.9142857142857143
6861,150,18,1,0.9662162162162162
6862,150,18,2,0.8620689655172413
6863,150,18,3,0.8181818181818182
6864,150,18,4,0.8431372549019608
6865,150,18,5,0.8846153846153846
6866,150,18,6,0.7105263157894737
6867,150,18,7,0.9322033898305084
6868,150,18,8,0.8
6869,150,18,9,0.6590909090909091
6870,150,21,0,0.4857142857142857
6871,150,21,1,0.6283783783783784
6872,150,21,2,0.4827586206896552
6873,150,21,3,0.4090909090909091
6874,150,21,4,0.43137254901960786
6875,150,21,5,0.4230769230769231
6876,150,21,6,0.5789473684210527
6877,150,21,7,0.5254237288135594
6878,150,21,8,0.6
6879,150,21,9,0.5227272727272727
6880,140,0,0,0.8857142857142857
6881,140,0,1,0.9256756756756757
6882,140,0,2,0.7586206896551724
6883,140,0,3,0.6818181818181818
6884,140,0,4,0.7843137254901961
6885,140,0,5,0.7307692307692307
6886,140,0,6,0.7368421052631579
6887,140,0,7,0.8305084745762712
6888,140,0,8,0.8
6889,140,0,9,0.6818181818181818
6890,140,3,0,0.9142857142857143
6891,140,3,1,0.9324324324324325
6892,140,3,2,0.6551724137931034
6893,140,3,3,0.6363636363636364
6894,140,3,4,0.7843137254901961
6895,140,3,5,0.7692307692307693
6896,140,3,6,0.7105263157894737
6897,140,3,7,0.847457627118644
6898,140,3,8,0.8
6899,140,3,9,0.6818181818181818
6900,140,6,0,0.9142857142857143
6901,140,6,1,0.9391891891891891
6902,140,6,2,0.7241379310344828
6903,140,6,3,0.7272727272727273
6904,140,6,4,0.803921568627451
6905,140,6,5,0.8076923076923077
6906,140,6,6,0.7105263157894737
6907,140,6,7,0.864406779661017
6908,140,6,8,0.725
6909,140,6,9,0.6818181818181818
6910,140,9,0,0.8571428571428571
6911,140,9,1,0.9527027027027027
6912,140,9,2,0.7931034482758621
6913,140,9,3,0.7272727272727273
6914,140,9,4,0.803921568627451
6915,140,9,5,0.8076923076923077
6916,140,9,6,0.7631578947368421
6917,140,9,7,0.864406779661017
6918,140,9,8,0.725
6919,140,9,9,0.7045454545454546
6920,140,12,0,0.9428571428571428
6921,140,12,1,0.9527027027027027
6922,140,12,2,0.8275862068965517
6923,140,12,3,0.7727272727272727
6924,140,12,4,0.8627450980392157
6925,140,12,5,0.8461538461538461
6926,140,12,6,0.7631578947368421
6927,140,12,7,0.864406779661017
6928,140,12,8,0.775
6929,140,12,9,0.7272727272727273
6930,140,15,0,0.9142857142857143
6931,140,15,1,0.9527027027027027
6932,140,15,2,0.8275862068965517
6933,140,15,3,0.7727272727272727
6934,140,15,4,0.8431372549019608
6935,140,15,5,0.8461538461538461
6936,140,15,6,0.7368421052631579
6937,140,15,7,0.8813559322033898
6938,140,15,8,0.75
6939,140,15,9,0.7272727272727273
6940,140,18,0,0.9142857142857143
6941,140,18,1,0.9527027027027027
6942,140,18,2,0.8620689655172413
6943,140,18,3,0.8181818181818182
6944,140,18,4,0.8431372549019608
6945,140,18,5,0.8461538461538461
6946,140,18,6,0.7631578947368421
6947,140,18,7,0.8983050847457628
6948,140,18,8,0.8
6949,140,18,9,0.6590909090909091
6950,140,21,0,0.45714285714285713
6951,140,21,1,0.5945945945945946
6952,140,21,2,0.3793103448275862
6953,140,21,3,0.36363636363636365
6954,140,21,4,0.49019607843137253
6955,140,21,5,0.5769230769230769
6956,140,21,6,0.631578947368421
6957,140,21,7,0.5084745762711864
6958,140,21,8,0.475
6959,140,21,9,0.5227272727272727
6960,130,0,0,0.8857142857142857
6961,130,0,1,0.9459459459459459
6962,130,0,2,0.7586206896551724
6963,130,0,3,0.6363636363636364
6964,130,0,4,0.803921568627451
6965,130,0,5,0.7307692307692307
6966,130,0,6,0.6842105263157895
6967,130,0,7,0.8305084745762712
6968,130,0,8,0.775
6969,130,0,9,0.7272727272727273
6970,130,3,0,0.8857142857142857
6971,130,3,1,0.9459459459459459
6972,130,3,2,0.6206896551724138
6973,130,3,3,0.6818181818181818
6974,130,3,4,0.8235294117647058
6975,130,3,5,0.7692307692307693
6976,130,3,6,0.6578947368421053
6977,130,3,7,0.847457627118644
6978,130,3,8,0.825
6979,130,3,9,0.7045454545454546
6980,130,6,0,0.8857142857142857
6981,130,6,1,0.9527027027027027
6982,130,6,2,0.7586206896551724
6983,130,6,3,0.6818181818181818
6984,130,6,4,0.8431372549019608
6985,130,6,5,0.8461538461538461
6986,130,6,6,0.6842105263157895
6987,130,6,7,0.8813559322033898
6988,130,6,8,0.75
6989,130,6,9,0.6818181818181818
6990,130,9,0,0.8571428571428571
6991,130,9,1,0.9662162162162162
6992,130,9,2,0.7586206896551724
6993,130,9,3,0.7272727272727273
6994,130,9,4,0.8627450980392157
6995,130,9,5,0.8461538461538461
6996,130,9,6,0.7105263157894737
6997,130,9,7,0.8813559322033898
6998,130,9,8,0.775
6999,130,9,9,0.6818181818181818
7000,130,12,0,0.9428571428571428
7001,130,12,1,0.9662162162162162
7002,130,12,2,0.7931034482758621
7003,130,12,3,0.8181818181818182
7004,130,12,4,0.8627450980392157
7005,130,12,5,0.8846153846153846
7006,130,12,6,0.7368421052631579
7007,130,12,7,0.8983050847457628
7008,130,12,8,0.775
7009,130,12,9,0.75
7010,130,15,0,0.9428571428571428
7011,130,15,1,0.9662162162162162
7012,130,15,2,0.8275862068965517
7013,130,15,3,0.8181818181818182
7014,130,15,4,0.8431372549019608
7015,130,15,5,0.8846153846153846
7016,130,15,6,0.7105263157894737
7017,130,15,7,0.8983050847457628
7018,130,15,8,0.775
7019,130,15,9,0.75
7020,130,18,0,0.9142857142857143
7021,130,18,1,0.9662162162162162
7022,130,18,2,0.8275862068965517
7023,130,18,3,0.8636363636363636
7024,130,18,4,0.8431372549019608
7025,130,18,5,0.8846153846153846
7026,130,18,6,0.7105263157894737
7027,130,18,7,0.8983050847457628
7028,130,18,8,0.775
7029,130,18,9,0.6590909090909091
7030,130,21,0,0.5428571428571428
7031,130,21,1,0.5472972972972973
7032,130,21,2,0.5172413793103449
7033,130,21,3,0.45454545454545453
7034,130,21,4,0.47058823529411764
7035,130,21,5,0.5
7036,130,21,6,0.5789473684210527
7037,130,21,7,0.4915254237288136
7038,130,21,8,0.525
7039,130,21,9,0.4772727272727273
7040,120,0,0,0.9142857142857143
7041,120,0,1,0.9459459459459459
7042,120,0,2,0.7586206896551724
7043,120,0,3,0.7272727272727273
7044,120,0,4,0.803921568627451
7045,120,0,5,0.7307692307692307
7046,120,0,6,0.7105263157894737
7047,120,0,7,0.864406779661017
7048,120,0,8,0.775
7049,120,0,9,0.7727272727272727
7050,120,3,0,0.9142857142857143
7051,120,3,1,0.9527027027027027
7052,120,3,2,0.6206896551724138
7053,120,3,3,0.6818181818181818
7054,120,3,4,0.803921568627451
7055,120,3,5,0.7692307692307693
7056,120,3,6,0.7368421052631579
7057,120,3,7,0.8813559322033898
7058,120,3,8,0.8
7059,120,3,9,0.7272727272727273
7060,120,6,0,0.9142857142857143
7061,120,6,1,0.9527027027027027
7062,120,6,2,0.7241379310344828
7063,120,6,3,0.7272727272727273
7064,120,6,4,0.803921568627451
7065,120,6,5,0.8461538461538461
7066,120,6,6,0.7368421052631579
7067,120,6,7,0.8983050847457628
7068,120,6,8,0.775
7069,120,6,9,0.6818181818181818
7070,120,9,0,0.8857142857142857
7071,120,9,1,0.9662162162162162
7072,120,9,2,0.6896551724137931
7073,120,9,3,0.7272727272727273
7074,120,9,4,0.8431372549019608
7075,120,9,5,0.8076923076923077
7076,120,9,6,0.7631578947368421
7077,120,9,7,0.8983050847457628
7078,120,9,8,0.75
7079,120,9,9,0.7045454545454546
7080,120,12,0,0.9142857142857143
7081,120,12,1,0.9594594594594594
7082,120,12,2,0.7241379310344828
7083,120,12,3,0.8636363636363636
7084,120,12,4,0.8627450980392157
7085,120,12,5,0.8461538461538461
7086,120,12,6,0.7631578947368421
7087,120,12,7,0.9322033898305084
7088,120,12,8,0.8
7089,120,12,9,0.7272727272727273
7090,120,15,0,0.9142857142857143
7091,120,15,1,0.9594594594594594
7092,120,15,2,0.7241379310344828
7093,120,15,3,0.8181818181818182
7094,120,15,4,0.8431372549019608
7095,120,15,5,0.8461538461538461
7096,120,15,6,0.7368421052631579
7097,120,15,7,0.8983050847457628
7098,120,15,8,0.8
7099,120,15,9,0.7272727272727273
7100,120,18,0,0.9142857142857143
7101,120,18,1,0.9662162162162162
7102,120,18,2,0.8620689655172413
7103,120,18,3,0.8181818181818182
7104,120,18,4,0.8627450980392157
7105,120,18,5,0.8076923076923077
7106,120,18,6,0.7368421052631579
7107,120,18,7,0.9152542372881356
7108,120,18,8,0.775
7109,120,18,9,0.7272727272727273
7110,120,21,0,0.4857142857142857
7111,120,21,1,0.5405405405405406
7112,120,21,2,0.4827586206896552
7113,120,21,3,0.4090909090909091
7114,120,21,4,0.39215686274509803
7115,120,21,5,0.5384615384615384
7116,120,21,6,0.5526315789473685
7117,120,21,7,0.5423728813559322
7118,120,21,8,0.525
7119,120,21,9,0.4318181818181818
7120,110,0,0,0.8857142857142857
7121,110,0,1,0.9594594594594594
7122,110,0,2,0.8620689655172413
7123,110,0,3,0.7727272727272727
7124,110,0,4,0.8431372549019608
7125,110,0,5,0.6923076923076923
7126,110,0,6,0.631578947368421
7127,110,0,7,0.864406779661017
7128,110,0,8,0.775
7129,110,0,9,0.75
7130,110,3,0,0.8857142857142857
7131,110,3,1,0.9527027027027027
7132,110,3,2,0.6896551724137931
7133,110,3,3,0.7727272727272727
7134,110,3,4,0.803921568627451
7135,110,3,5,0.6923076923076923
7136,110,3,6,0.6842105263157895
7137,110,3,7,0.8983050847457628
7138,110,3,8,0.725
7139,110,3,9,0.7272727272727273
7140,110,6,0,0.8857142857142857
7141,110,6,1,0.9594594594594594
7142,110,6,2,0.8275862068965517
7143,110,6,3,0.8181818181818182
7144,110,6,4,0.803921568627451
7145,110,6,5,0.6923076923076923
7146,110,6,6,0.6842105263157895
7147,110,6,7,0.8813559322033898
7148,110,6,8,0.725
7149,110,6,9,0.7045454545454546
7150,110,9,0,0.8571428571428571
7151,110,9,1,0.9662162162162162
7152,110,9,2,0.8275862068965517
7153,110,9,3,0.8181818181818182
7154,110,9,4,0.8235294117647058
7155,110,9,5,0.7307692307692307
7156,110,9,6,0.7105263157894737
7157,110,9,7,0.9322033898305084
7158,110,9,8,0.75
7159,110,9,9,0.7272727272727273
7160,110,12,0,0.9142857142857143
7161,110,12,1,0.9594594594594594
7162,110,12,2,0.8275862068965517
7163,110,12,3,0.8636363636363636
7164,110,12,4,0.8627450980392157
7165,110,12,5,0.7692307692307693
7166,110,12,6,0.7368421052631579
7167,110,12,7,0.9322033898305084
7168,110,12,8,0.775
7169,110,12,9,0.75
7170,110,15,0,0.9428571428571428
7171,110,15,1,0.9594594594594594
7172,110,15,2,0.8620689655172413
7173,110,15,3,0.8636363636363636
7174,110,15,4,0.8627450980392157
7175,110,15,5,0.7307692307692307
7176,110,15,6,0.7105263157894737
7177,110,15,7,0.9322033898305084
7178,110,15,8,0.775
7179,110,15,9,0.75
7180,110,18,0,0.9142857142857143
7181,110,18,1,0.9594594594594594
7182,110,18,2,0.896551724137931
7183,110,18,3,0.8636363636363636
7184,110,18,4,0.9019607843137255
7185,110,18,5,0.8076923076923077
7186,110,18,6,0.7105263157894737
7187,110,18,7,0.9152542372881356
7188,110,18,8,0.8
7189,110,18,9,0.75
7190,110,21,0,0.4857142857142857
7191,110,21,1,0.5405405405405406
7192,110,21,2,0.5517241379310345
7193,110,21,3,0.36363636363636365
7194,110,21,4,0.47058823529411764
7195,110,21,5,0.5384615384615384
7196,110,21,6,0.47368421052631576
7197,110,21,7,0.576271186440678
7198,110,21,8,0.525
7199,110,21,9,0.45454545454545453
7200,100,0,0,0.8571428571428571
7201,100,0,1,0.9391891891891891
7202,100,0,2,0.8275862068965517
7203,100,0,3,0.8181818181818182
7204,100,0,4,0.8431372549019608
7205,100,0,5,0.6538461538461539
7206,100,0,6,0.7368421052631579
7207,100,0,7,0.864406779661017
7208,100,0,8,0.8
7209,100,0,9,0.75
7210,100,3,0,0.8571428571428571
7211,100,3,1,0.9527027027027027
7212,100,3,2,0.8275862068965517
7213,100,3,3,0.7727272727272727
7214,100,3,4,0.803921568627451
7215,100,3,5,0.6153846153846154
7216,100,3,6,0.7105263157894737
7217,100,3,7,0.864406779661017
7218,100,3,8,0.8
7219,100,3,9,0.7045454545454546
7220,100,6,0,0.8571428571428571
7221,100,6,1,0.9527027027027027
7222,100,6,2,0.8275862068965517
7223,100,6,3,0.8181818181818182
7224,100,6,4,0.8235294117647058
7225,100,6,5,0.6153846153846154
7226,100,6,6,0.6578947368421053
7227,100,6,7,0.8983050847457628
7228,100,6,8,0.8
7229,100,6,9,0.7045454545454546
7230,100,9,0,0.8571428571428571
7231,100,9,1,0.9662162162162162
7232,100,9,2,0.8275862068965517
7233,100,9,3,0.8181818181818182
7234,100,9,4,0.803921568627451
7235,100,9,5,0.7307692307692307
7236,100,9,6,0.7368421052631579
7237,100,9,7,0.8983050847457628
7238,100,9,8,0.85
7239,100,9,9,0.7727272727272727
7240,100,12,0,0.8857142857142857
7241,100,12,1,0.9594594594594594
7242,100,12,2,0.8620689655172413
7243,100,12,3,0.8181818181818182
7244,100,12,4,0.8627450980392157
7245,100,12,5,0.7307692307692307
7246,100,12,6,0.8157894736842105
7247,100,12,7,0.9322033898305084
7248,100,12,8,0.875
7249,100,12,9,0.7954545454545454
7250,100,15,0,0.8571428571428571
7251,100,15,1,0.9527027027027027
7252,100,15,2,0.8275862068965517
7253,100,15,3,0.8181818181818182
7254,100,15,4,0.8431372549019608
7255,100,15,5,0.6923076923076923
7256,100,15,6,0.7631578947368421
7257,100,15,7,0.9152542372881356
7258,100,15,8,0.875
7259,100,15,9,0.7727272727272727
7260,100,18,0,0.9142857142857143
7261,100,18,1,0.9662162162162162
7262,100,18,2,0.9310344827586207
7263,100,18,3,0.8636363636363636
7264,100,18,4,0.8823529411764706
7265,100,18,5,0.7307692307692307
7266,100,18,6,0.7631578947368421
7267,100,18,7,0.9152542372881356
7268,100,18,8,0.85
7269,100,18,9,0.7272727272727273
7270,100,21,0,0.4857142857142857
7271,100,21,1,0.5337837837837838
7272,100,21,2,0.5172413793103449
7273,100,21,3,0.4090909090909091
7274,100,21,4,0.43137254901960786
7275,100,21,5,0.38461538461538464
7276,100,21,6,0.4473684210526316
7277,100,21,7,0.5423728813559322
7278,100,21,8,0.625
7279,100,21,9,0.38636363636363635
7280,90,0,0,0.8285714285714286
7281,90,0,1,0.9527027027027027
7282,90,0,2,0.8275862068965517
7283,90,0,3,0.6818181818181818
7284,90,0,4,0.8627450980392157
7285,90,0,5,0.6923076923076923
7286,90,0,6,0.7105263157894737
7287,90,0,7,0.8813559322033898
7288,90,0,8,0.8
7289,90,0,9,0.75
7290,90,3,0,0.8571428571428571
7291,90,3,1,0.9459459459459459
7292,90,3,2,0.7241379310344828
7293,90,3,3,0.7727272727272727
7294,90,3,4,0.8431372549019608
7295,90,3,5,0.5769230769230769
7296,90,3,6,0.7105263157894737
7297,90,3,7,0.8813559322033898
7298,90,3,8,0.85
7299,90,3,9,0.7272727272727273
7300,90,6,0,0.8285714285714286
7301,90,6,1,0.9594594594594594
7302,90,6,2,0.7931034482758621
7303,90,6,3,0.7727272727272727
7304,90,6,4,0.8627450980392157
7305,90,6,5,0.6923076923076923
7306,90,6,6,0.7368421052631579
7307,90,6,7,0.8813559322033898
7308,90,6,8,0.825
7309,90,6,9,0.75
7310,90,9,0,0.8571428571428571
7311,90,9,1,0.972972972972973
7312,90,9,2,0.7931034482758621
7313,90,9,3,0.8181818181818182
7314,90,9,4,0.8823529411764706
7315,90,9,5,0.7307692307692307
7316,90,9,6,0.8157894736842105
7317,90,9,7,0.8813559322033898
7318,90,9,8,0.8
7319,90,9,9,0.7727272727272727
7320,90,12,0,0.8285714285714286
7321,90,12,1,0.9662162162162162
